pid,param1,param2,param3
100043669720,2,体型,中型机箱（中塔机箱）
100043669720,2,机箱类型,玻璃侧透机箱
100043669720,2,支持主板,ATX（标准型），M-ATX（紧凑型），MINI-ITX（迷你型）
100043669720,2,颜色,黑色
100031967826,1,品牌,长城（Great Wall）
100031967826,2,商品名称,长城隐刃黑色
100031967826,2,商品编号,100031967826
100031967826,2,商品毛重,9.63kg
100031967826,2,商品产地,中国大陆
100031967826,2,水冷类型,360冷排，120冷排
100031967826,2,体型,大型机箱（全塔机箱）
100031967826,2,机箱类型,玻璃侧透机箱
100031967826,2,机箱重量,8-12kg
100031967826,2,RGB光控,不支持RGB光控
100031967826,2,颜色,黑色
100031967826,2,支持主板,E-ATX（加强型），ATX（标准型），M-ATX（紧凑型），MINI-ITX（迷你型）
100077492359,1,品牌,航嘉（Huntkey）
100077492359,2,商品名称,航嘉S960暴风雪X黑色全景房海景房机箱
100077492359,2,商品编号,100077492359
100077492359,2,商品毛重,6.48kg
100077492359,2,商品产地,中国大陆
100077492359,2,货号, 6946333015899
100077492359,2,水冷类型,360冷排，240冷排，120冷排
100077492359,2,体型,小型机箱
100077492359,2,机箱重量,5-8kg
100077492359,2,支持主板,M-ATX（紧凑型），MINI-ITX（迷你型）
100077492359,2,颜色,黑色
100081135776,1,品牌,乔思伯（JONSBO）
100081135776,2,商品名称,乔思伯Z20黑色
100081135776,2,商品编号,100081135776
100081135776,2,商品毛重,6.44kg
100081135776,2,商品产地,中国大陆
100081135776,2,水冷类型,240冷排
100081135776,2,体型,小型机箱
100081135776,2,机箱类型,玻璃侧透机箱
100081135776,2,机箱重量,5-8kg
100081135776,2,颜色,黑色
100081135776,2,支持主板,M-ATX（紧凑型），MINI-ITX（迷你型）
10092925680919,1,品牌,航嘉（Huntkey）
10092925680919,2,商品名称,航嘉（Huntkey）S920暴风雪
10092925680919,2,商品编号,10092925680919
10092925680919,2,店铺,航嘉（Huntkey）旗舰店
10092925680919,2,商品毛重,6.0kg
10092925680919,2,商品产地,中国大陆
10092925680919,2,货号,S920暴风雪
10092925680919,2,水冷类型,240冷排，120冷排
10092925680919,2,体型,小型机箱
10092925680919,2,机箱类型,玻璃侧透机箱
10092925680919,2,机箱重量,5-8kg
10092925680919,2,支持主板,M-ATX（紧凑型），MINI-ITX（迷你型）
100082360373,1,品牌,先马（SAMA）
100082360373,2,商品名称,先马 映像 豪华版（白）
100082360373,2,商品编号,100082360373
100082360373,2,商品毛重,8.12kg
100082360373,2,商品产地,中国大陆
100082360373,2,水冷类型,360冷排，280冷排，240冷排，120冷排
100082360373,2,体型,中型机箱（中塔机箱）
100082360373,2,机箱类型,玻璃侧透机箱，异形机箱
100082360373,2,支持主板,ATX（标准型），M-ATX（紧凑型），MINI-ITX（迷你型）
100082360373,2,颜色,白色
100043669760,1,品牌,先马（SAMA）
100043669760,2,商品名称,先马 易大师进化版 黑色
100043669760,2,商品编号,100043669760
100043669760,2,商品毛重,6.6kg
100043669760,2,商品产地,中国大陆
100043669760,2,水冷类型,280冷排，240冷排，120冷排
100043669760,2,体型,小型机箱
100043669760,2,机箱类型,玻璃侧透机箱，异形机箱
100043669760,2,机箱重量,<5kg
100043669760,2,颜色,黑色
100043669760,2,支持主板,M-ATX（紧凑型），MINI-ITX（迷你型）
100067842043,1,品牌,玩嘉
100067842043,2,商品名称,玩嘉铠甲黑
100067842043,2,商品编号,100067842043
100067842043,2,商品毛重,4.4kg
100067842043,2,商品产地,中国大陆
100067842043,2,水冷类型,240冷排，120冷排
100067842043,2,体型,中型机箱（中塔机箱）
100067842043,2,机箱类型,亚克力侧透机箱
100067842043,2,机箱重量,<5kg
100067842043,2,颜色,黑色
100067842043,2,支持主板,ATX（标准型），M-ATX（紧凑型），MINI-ITX（迷你型）
100041851434,1,品牌,大水牛（BUBALUS）
100041851434,2,商品名称,大水牛寒武纪 玄铁版 白色
100041851434,2,商品编号,100041851434
100041851434,2,商品毛重,4.94kg
100041851434,2,商品产地,中国大陆
100041851434,2,水冷类型,240冷排，120冷排
100041851434,2,体型,小型机箱
100041851434,2,机箱类型,异形机箱
100041851434,2,机箱重量,<5kg
100041851434,2,RGB光控,不支持RGB光控
100041851434,2,支持主板,M-ATX（紧凑型），MINI-ITX（迷你型）
100041851434,2,颜色,白色
10072784899317,1,品牌,戴尔（DELL）
10072784899317,2,商品名称,戴尔（DELL）灵越3020S 台式电脑酷睿13代i7家用办公上网炒股电脑主机小机箱 电脑主机(含键鼠) i7-13700 16G 1T+512G固态 定制
10072784899317,2,商品编号,10072784899317
10072784899317,2,店铺,戴尔多米乐专卖店
10072784899317,2,商品毛重,5.0kg
10072784899317,2,屏幕尺寸,无显示器
10072784899317,2,系列,戴尔-灵越系列
10072784899317,2,类型,单主机
10072784899317,2,系统,Windows 11
10072784899317,2,机箱大小,10L以下
10072784899317,2,处理器,intel i7
10072784899317,2,内存容量,16GB
10072784899317,2,硬盘容量,480GB/512GB SSD+1TB HDD
10072784899317,2,优选服务,三年质保
10072784899317,2,显卡型号,集成显卡
10072784899317,2,支持IPv6,支持IPv6
10072784899317,2,特性,无线上网
10072784899317,2,适用场景,商用
10087752293324,1,品牌,迅钛（SUMTAX）
10087752293324,2,商品名称,迅钛（SUMTAX）全景海景房MINI
10087752293324,2,商品编号,10087752293324
10087752293324,2,店铺,晨惠电脑配件专营店
10087752293324,2,商品毛重,5.0kg
10087752293324,2,商品产地,中国大陆
10087752293324,2,水冷类型,240冷排，120冷排
10087752293324,2,体型,中型机箱（中塔机箱）
10087752293324,2,机箱类型,玻璃侧透机箱
10087752293324,2,机箱重量,5-8kg
10087752293324,2,支持主板,M-ATX（紧凑型），MINI-ITX（迷你型）
100046750754,1,品牌,玩嘉
100046750754,2,商品名称,玩嘉绝尘玩家黑（玻璃款）
100046750754,2,商品编号,100046750754
100046750754,2,商品毛重,5.5kg
100046750754,2,商品产地,中国大陆
100046750754,2,水冷类型,240冷排，120冷排
100046750754,2,体型,小型机箱
100046750754,2,机箱类型,玻璃侧透机箱
100046750754,2,机箱重量,<5kg
100046750754,2,颜色,黑色
100046750754,2,支持主板,M-ATX（紧凑型），MINI-ITX（迷你型）
10082761156460,1,品牌,航嘉（Huntkey）
10082761156460,2,商品名称,航嘉（Huntkey）航嘉S960暴风雪全视版
10082761156460,2,商品编号,10082761156460
10082761156460,2,店铺,微航电脑办公专营店
10082761156460,2,商品毛重,7.5kg
10082761156460,2,水冷类型,360冷排，240冷排
10082761156460,2,体型,中型机箱（中塔机箱）
10082761156460,2,机箱类型,玻璃侧透机箱
10082761156460,2,支持主板,M-ATX（紧凑型）
10092073415978,1,品牌,华硕（ASUS）
10092073415978,2,商品名称,华硕（ASUS）华硕 ROG 创世神 EVA-2号 明日香主题定制
10092073415978,2,商品编号,10092073415978
10092073415978,2,店铺,嘉锐电竞主机专营店
10092073415978,2,商品毛重,1.68kg
10092073415978,2,商品产地,中国大陆
10092073415978,2,处理器,intel i9
10092073415978,2,类别,游戏发烧
10092073415978,2,显卡型号,RTX4080
100097327144,1,品牌,美商海盗船（USCORSAIR）
100097327144,2,商品名称,美商海盗船2500X
100097327144,2,商品编号,100097327144
100097327144,2,商品毛重,13.08kg
100097327144,2,商品产地,中国
100097327144,2,货号,CC-9011265-WW
100097327144,2,颜色,黑色
100097327144,2,体型,小型机箱
100097327144,2,支持主板,M-ATX（紧凑型），MINI-ITX（迷你型）
100097327144,2,机箱重量,12-16kg
100073457169,1,品牌,戴尔（DELL）
100073457169,2,商品名称,戴尔DELL
100073457169,2,商品编号,100073457169
100073457169,2,商品毛重,1.29kg
100073457169,2,商品产地,中国大陆
100073457169,2,屏幕尺寸,无显示器
100073457169,2,系列,戴尔-OptiPlex
100073457169,2,类型,单主机
100073457169,2,优选服务,三年质保
100073457169,2,机箱大小,10L以下
100073457169,2,处理器,intel i3
100073457169,2,系统,Windows 11家庭中文版
100073457169,2,硬盘容量,240-256GB SSD
100073457169,2,内存容量,8GB
100073457169,2,显卡型号,集成显卡
100073457169,2,支持IPv6,支持IPv6
100073457169,2,特性,拆机保修
100073457169,2,适用场景,商用
100040897245,1,品牌,影驰
100040897245,2,商品名称,影驰引力波侧透 白色
100040897245,2,商品编号,100040897245
100040897245,2,商品毛重,3.8kg
100040897245,2,商品产地,中国大陆
100040897245,2,水冷类型,240冷排
100040897245,2,体型,中型机箱（中塔机箱）
100040897245,2,机箱类型,玻璃侧透机箱
100040897245,2,机箱重量,<5kg
100040897245,2,颜色,白色
100040897245,2,支持主板,ATX（标准型），M-ATX（紧凑型），MINI-ITX（迷你型）
100081143552,1,品牌,金河田（Golden field）
100081143552,2,商品名称,金河田KT02 黑色 网孔散热机箱
100081143552,2,商品编号,100081143552
100081143552,2,商品毛重,6.86kg
100081143552,2,商品产地,中国大陆
100081143552,2,水冷类型,360冷排，280冷排，240冷排，120冷排
100081143552,2,体型,大型机箱（全塔机箱）
100081143552,2,机箱类型,玻璃侧透机箱
100081143552,2,机箱重量,8-12kg
100081143552,2,支持主板,E-ATX（加强型），ATX（标准型），M-ATX（紧凑型），MINI-ITX（迷你型）
100081143552,2,颜色,黑色
10094939407409,1,品牌,EVESKY
10094939407409,2,商品名称,EVESKY灵悦
10094939407409,2,商品编号,10094939407409
10094939407409,2,店铺,晨惠电脑配件专营店
10094939407409,2,商品毛重,2.5kg
10094939407409,2,商品产地,中国大陆
10094939407409,2,支持主板,M-ATX（紧凑型），MINI-ITX（迷你型）
10079645823648,1,品牌,航嘉（Huntkey）
10079645823648,2,商品名称,航嘉（Huntkey）S980全景版
10079645823648,2,商品编号,10079645823648
10079645823648,2,店铺,航嘉（Huntkey）旗舰店
10079645823648,2,商品毛重,7.0kg
10079645823648,2,商品产地,中国大陆
10079645823648,2,货号,S980全景版
10079645823648,2,水冷类型,360冷排，240冷排，120冷排
10079645823648,2,机箱类型,玻璃侧透机箱
10079645823648,2,支持主板,ATX（标准型），M-ATX（紧凑型），MINI-ITX（迷你型）
10095112489166,1,品牌,航嘉（Huntkey）
10095112489166,2,商品名称,航嘉（Huntkey）GX720M逐风
10095112489166,2,商品编号,10095112489166
10095112489166,2,店铺,航嘉（Huntkey）旗舰店
10095112489166,2,商品毛重,5.6kg
10095112489166,2,货号,GX720M
10095112489166,2,水冷类型,240冷排
10095112489166,2,体型,小型机箱
10095112489166,2,机箱类型,玻璃侧透机箱
10095112489166,2,机箱重量,5-8kg
10095112489166,2,支持主板,M-ATX（紧凑型），MINI-ITX（迷你型）
